Date,BTC,SPX,GOLD
2,-0.9204967321338959,-0.18078358968113376,-0.10568341515205214
3,-0.8906442082520628,0.05878449383714419,0.3803732108742963
4,0.5005125090346861,0.75613089543389,-0.5092660090344978
5,0.23634405989957571,-0.31039325719203364,0.265369984080533
6,0.9133102550886059,-0.19992032462973625,-0.2622026235483218
7,0.15111029076718938,0.09948399430927594,0.44596433881870373
8,0.020287538285430232,0.0048624492819834865,1.3798127618009564
9,0.9277191657960763,0.033261544347390155,0.25166056955442717
10,-0.10115648417344543,0.33378234165408566,-0.4283176761631133
11,0.6194788896406227,0.421663719840025,0.615319168506973
12,0.8286441318267667,0.12417601211614915,0.6193310160215425
13,-2.4815744805681663,-0.6394976585377121,1.0840591985787638
14,1.0451468621761753,0.2155020915793569,-0.47661355959798674
15,-0.022041628071581717,-0.04829136549225279,0.8560795058686373
16,-1.8834650175447492,-0.153057105689887,0.03133856624987726
17,-0.3886466355256134,0.8271682062136639,-1.2694870330073318
18,-0.19663955115503454,0.23423121614096357,-0.27935704311540327
19,-1.396759865469694,0.026421054203577616,-0.41625938229170834
20,-4.594754402775727,-0.122012110008733,0.06460994979695006
21,3.091818343394711,0.11338390537875859,-0.3689529558194844
22,2.407027283862404,0.08218081499003384,-1.2042709747848688
23,-0.8064833528939035,0.054599002092544154,-0.055947484540394596
24,-0.14195261271848644,0.016620537348259024,0.43099064425765327
25,-1.6386733879777058,-0.27772120734396816,-1.8031788837197642
26,-0.037284968805881946,0.01769392851879634,0.18235647991315093
27,1.6831596659810037,-0.2117353543757435,1.1042727576915112
28,-0.22474057466999778,-0.028271681734335464,-0.839160618307536
29,1.6396013526679754,0.29162792237719487,-1.1840200239284906
30,-0.17131955717112754,0.06213276258609903,0.034784194763329515
31,-0.0966771667947149,0.26138787175363376,-0.3627491029037323
32,1.2273650677245873,0.2748284913990177,-0.7889789659816724
33,-0.4976734966834604,0.13822986693838282,-0.13998804508731383
34,-0.4882854409416398,0.06549201933767186,0.14413832404598154
35,0.4733816277121012,0.4157708803006396,-0.34064606945313636
36,0.17894221605762817,-0.11984629047682131,0.10254475731459194
37,1.894248606000931,-0.17830807560006393,0.8014250089073284
38,0.010628067498515316,0.15126728974502684,0.687791642944981
39,0.16823243868625415,0.10990147405657419,-0.4441409157121385
40,2.6216851176772487,-0.16889103164011277,0.5869861117096264
41,0.7581946753323131,0.036077778675722524,0.6241831932058153
42,0.26761298478920986,0.1056948925194466,-0.1704894452287366
43,-0.5009036882688264,0.019672490702013254,-1.4229330338645532
44,-0.09338943948290579,0.02524083198482604,-0.30520642097992684
45,0.4230130041020731,-0.007839499902525828,0.5402936792180381
46,1.1007825658168462,0.37366451167821185,-0.8275607210764221
47,-0.33375895351113766,-0.35199775662734567,-0.006391205810522549
48,-1.5841028034387619,0.09510083683790196,-0.25626368014604434
49,0.8382940267196104,-0.40740066060676744,0.018670838877709272
50,0.5454903544779646,0.06742481187316736,-0.8259661873434486
51,-0.501249448563288,0.608262716005381,0.144861630643627
52,1.254918363876258,-0.2894647673842168,0.45366004809581695
53,1.1434355688030733,0.041373241178996684,-0.6420358082482635
54,0.9572866596091975,0.09304329722920558,0.5292954533121607
55,0.9525286803235077,-0.018862886574787612,0.02705664794392969
56,0.36235418865003066,0.2129815713426956,-0.7845221829958012
57,-0.6065013967072715,0.06744914901313824,0.996651156465564
58,0.3420002515331943,-0.04914361201213683,-0.5231655754137569
59,0.9136297039923296,0.08120240577473832,0.6183149153090469
60,-0.9865435889907117,-0.3351096067919294,0.2753814723222172
61,-1.713763563793376,-0.10577396074693436,-1.1465059726980065
62,-0.230797026681195,0.044499642933653764,0.3527647357506453
63,0.2187252707405512,-0.2187456131282871,0.29318073548090706
64,2.1075339348044007,-0.4766616700323277,-0.4726082535401128
65,1.5745909458393896,0.6180117433757859,0.0020212230352016987
66,-0.4940925787647498,-0.24407905845364006,1.4755619590100149
67,1.323095754574423,0.06780270651690441,-1.797037735663426
68,-0.38461421997266276,0.48678064550320926,0.4938992531776981
69,0.4554571591342505,-0.09399104852753383,1.2087518137788582
70,-0.03485275735306092,0.13003983099185246,-0.4514545183497263
71,3.7786835291563943,-0.06473742273541744,0.5445599965424103
72,0.4963441430082939,0.7488326229397453,-0.015066784874605525
73,-0.4101361315014579,-0.06353619175803485,-1.1116222026024825
74,0.7182008206670182,0.6176070404788144,-0.8298971085879531
75,1.5026660605350715,-0.1959235289267134,0.42683638081680836
