Date,BTC_normalized_log_return,SPX_normalized_log_return,GOLD_normalized_log_return
2017-12-27,-0.39473316507969985,0.029120572705835807,0.28270718195401856
2017-12-28,-1.8143305577757183,0.11233278895723064,0.43797276484487163
2017-12-29,0.03940289700429988,-0.44915304267352046,0.9499675735300678
2018-01-02,0.44796192135603635,0.6265132126010265,0.5124778609610801
2018-01-03,0.2834564016421326,0.47548492010935733,0.15451658257637613
2018-01-04,0.5328946120575815,0.2871321932548689,0.2106355273677515
2018-01-05,2.4022758541753513,0.5258674264412627,0.01675948871279523
2018-01-08,-3.085558460576174,0.09864461934200563,-0.19295260020715052
2018-01-09,-0.8837247517144713,0.06997657618512024,-0.5819263785262945
2018-01-10,0.5263855629548938,-0.12293251765001538,0.41372490368118275
2018-01-11,-2.4647467980571722,0.5258578595418857,0.2185440411730446
2018-01-12,0.8871631713126281,0.5033231888144599,0.9550786311814614
2018-01-16,-4.344734295883928,-0.31607628381907826,0.13584160678074403
2018-01-17,-0.6201959846546775,0.7145372710592128,0.12759402930640631
2018-01-18,0.5198942332326024,-0.16326102576713733,-0.9991051714571572
2018-01-19,0.21701107874722272,0.3154986896130202,0.43311253007974754
2018-01-22,-1.3535306305840284,0.6077638098413033,-0.13567472745244327
2018-01-23,-0.16221386216131867,0.13946753436046014,0.3437677010042783
2018-01-24,0.9355620295962676,-0.0787807403272412,1.9119677550547842
2018-01-25,-0.2294956428218397,0.01408769672676368,0.47581718617627144
2018-01-26,-0.20761601951182737,0.9063042380469889,-0.8845308530461852
2018-01-29,0.2092415641908076,-0.5736173052155835,-0.994248170022941
2018-01-30,-2.481092508368587,-0.9094332238264803,-0.4445952678441429
2018-01-31,0.21293371847389342,0.005015228816354626,0.20662386383528528
2018-02-01,-2.418099741992549,-0.08582360795612352,0.3405758363466724
2018-02-02,-0.8647489835309934,-1.746438534808015,-0.8812376771904963
2018-02-05,-5.280462586626149,-3.37649698696321,-0.10346677123222545
2018-02-06,2.353164420537612,1.3471671697951706,-0.5994272956408834
2018-02-07,-0.4144791978192616,-0.43457507906337134,-1.2410173290627737
2018-02-08,1.7477676150813206,-3.090241165956553,0.3164847584726121
2018-02-09,1.183332929150859,1.1502640650285805,-0.3066966991059002
2018-02-12,0.4364263306105905,1.0698246410949652,0.8236692766240258
2018-02-13,-0.858386503060714,0.1744172050582301,0.28127841794467023
2018-02-14,2.143380535692783,1.0294662737335007,2.1489931586950717
2018-02-15,1.4667143536619829,0.9242955220609759,-0.25182004939203506
2018-02-16,0.11016408273659181,-0.004208416191522186,0.03107664003006135
2018-02-20,2.3426826036029382,-0.5020256344857568,-2.022904225694252
2018-02-21,-1.4543368452577876,-0.4743184049584938,0.032357232361599514
2018-02-22,-1.4910167313661564,0.04369496626738916,0.008316878976120917
2018-02-23,0.6055564650244779,1.2361876487145145,-0.2318109571744084
2018-02-26,0.10424399639996623,0.8996581171454393,0.1604433437563727
2018-02-27,0.7125290446666505,-1.055590624292147,-1.432313852231732
2018-02-28,-0.7169589979500842,-0.9253427736868518,0.1546050762711081
2018-03-01,1.1034334945506015,-1.1055690467539225,-1.071833788715664
2018-03-02,0.23475457621840262,0.3700689775766703,1.4363800349447122
2018-03-05,0.9090972786340495,0.842397093156807,-0.3219579988937267
2018-03-06,-1.5955119510862594,0.17648304502479492,1.188792364014764
2018-03-07,-1.7609443442743045,-0.0726984590777158,-0.6481359819891355
2018-03-08,-1.3305510492046728,0.3216895430054002,-0.5144410474879505
2018-03-09,-0.17001123781540456,1.3422922061566844,0.14564412796147402
2018-03-12,-0.3490536697156065,-0.1358694738700433,-0.2976165799922504
2018-03-13,-0.05975407172619676,-0.5439950375578477,0.4675307576245525
2018-03-14,-2.364799912811644,-0.49263576065358095,-0.16022910113740077
2018-03-15,0.04711127469890034,-0.09652279570430924,-0.668730998098758
2018-03-16,0.06377494445249142,0.10192250523365798,-0.48548477134563084
2018-03-19,0.7217555843365193,-1.176829656945407,0.40611932529372063
2018-03-20,0.6731824190824887,0.08424547586317575,-0.5179795858272981
2018-03-21,0.003709189124472824,-0.18147362184088003,0.7374717016745511
2018-03-22,-0.5349613546226859,-2.0698169032895337,0.8998766343535074
2018-03-23,0.3419774804390094,-1.7267178391979687,1.7442111007380559
2018-03-26,-1.759444816603039,2.1064018276588667,0.36838211664127496
2018-03-27,-1.0662833838503778,-1.4261605796777317,-1.0627889881261117
2018-03-28,0.3027797206484185,-0.26736477066332626,-1.464686916310671
2018-03-29,-2.329591990907398,1.058410464413712,-0.2562906392270182
2018-04-02,-0.2877846525677287,-1.83862237308001,1.9965948046780022
2018-04-03,1.0901738079558376,0.9673598042121943,-1.2759030954086636
2018-04-04,-1.8856841681889782,0.8846134503084001,0.19121501932390889
2018-04-05,-0.17146745966797886,0.5123095346780718,-0.9743130887606855
2018-04-06,-0.6075669618720128,-1.804543549236191,0.5683595092134999
2018-04-09,0.4053101889269896,0.23204982064419793,0.27895174002738443
2018-04-10,0.17156805076929318,1.2910921144202632,0.42065191902979204
2018-04-11,0.3899632735656299,-0.47663667604105897,1.071184874385102
2018-04-12,2.6918994548470856,0.6223449951970751,-1.4678096196981607
2018-04-13,-0.016548722384674627,-0.2649587961586623,0.4358528164360392
2018-04-16,0.4129108526503936,0.6111166400557168,0.18150991564619756
2018-04-17,-0.466315283363601,0.8131167323491582,-0.13442336866286647
2018-04-18,0.6796023798116246,0.032347174795296425,0.2757925035718407
2018-04-19,0.3142460393418258,-0.4927645094190075,-0.41046223879726335
2018-04-20,1.379154236610952,-0.7188777661732783,-0.8727089575650125
2018-04-23,0.17500281861469494,-0.029544542214241527,-1.184758480458304
2018-04-24,1.7741110201437602,-1.1101160882414651,0.6824277010594627
2018-04-25,-2.0550182552103826,0.11257682000710896,-0.8584452145268344
2018-04-26,1.02129326722965,0.7951490965602473,-0.4352574266266942
2018-04-27,-0.7435459578487158,0.054872663680331404,0.40422896925501056
2018-04-30,0.5759199852945907,-0.6907605713872038,-0.3785028678372324
2018-05-01,-0.32611971326564065,0.16932715931810977,-1.0463389622681112
2018-05-02,0.24465469824048405,-0.6117381263813748,-0.1376075019648141
2018-05-03,1.1410091840974328,-0.2142672063224197,0.5384013521818213
2018-05-04,-0.13262590506236682,0.9828448321121456,0.12259349675893458
2018-05-07,-0.7903509107305761,0.24171439066172948,-0.08833965374520399
2018-05-08,-0.3615566396057116,-0.05525904257592155,-0.07213302067455162
2018-05-09,0.1787010572824742,0.7356773352690573,-0.0964945263007503
2018-05-10,-0.7080345194001867,0.7110228829822517,0.7126426129303624
2018-05-11,-1.5497854336330792,0.10225333074182907,-0.16873743648678147
2018-05-14,0.6698533541803281,0.036507348021673484,-0.2416440445359038
2018-05-15,-0.5617377392892616,-0.5824777112521059,-2.319924627210479
2018-05-16,-0.4037263263577472,0.28967222238003987,0.05940267976623216
2018-05-17,-0.7679759378307681,-0.10243425173316151,-0.21314267079032398
2018-05-18,0.3859066730051494,-0.24457817681507454,0.11726938602210521
2018-05-21,0.4076790424399646,0.5538627229237773,-0.07270607217956915
2018-05-22,-1.0423416077189744,-0.2849204105979568,0.4956831155267394
2018-05-23,-1.3988824518577865,0.22503223947076767,-0.2535064945857636
2018-05-24,0.05041999659666523,-0.1958180906575413,1.18805619452427
2018-05-25,-0.3478563007578624,-0.22255777682272027,-0.1048063629793465
2018-05-29,-0.05741480590642156,-0.9631881386645539,-0.4394355626639858
2018-05-30,-0.23034552533072175,0.9737435178107955,0.1563019138981333
2018-05-31,0.2232483707971572,-0.5854874989971481,-0.186637407669702
2018-06-01,0.10294785970092235,0.8279530125612496,-0.4817663195921238
2018-06-04,-0.11396865237618543,0.32300333181838786,-0.20388380976555165
2018-06-05,0.31080688645267973,0.022068453694136334,0.3621615386023421
2018-06-06,0.022891085782675864,0.6474280589201685,-0.10518655939562492
2018-06-07,0.03430093792664215,-0.09110740677181653,0.09128472011688145
2018-06-08,-0.18832969025510796,0.21527734716936184,-0.06422686429677806
2018-06-11,-2.2080627028596127,0.051288502174402596,0.001221039852921602
2018-06-12,-1.0926759897200489,0.10510734164971272,-0.3509457080921197
2018-06-13,-0.8251592106417568,-0.35630012076318424,0.11606238663647625
2018-06-14,1.062913952442806,0.163152146489676,0.5321593908709656
2018-06-15,-0.7673241709942257,-0.1153257109703759,-2.4956559213424914
2018-06-18,0.8917349528291222,-0.204056172159203,0.0936290922133286
2018-06-19,0.07904477699243635,-0.356081509198372,-0.16465766333408544
2018-06-20,-0.013786583331565978,0.10261683664520321,-0.38203041377709135
2018-06-21,-0.18751645602884554,-0.5425426406449538,-0.37474347633914434
2018-06-22,-2.2525992639468058,0.11456023024285494,-0.022904647376954232
2018-06-25,0.5544354448801441,-1.1379817096209826,-0.19078056363759285
2018-06-26,-0.5888777335453069,0.14187564203138756,-0.798401546053997
2018-06-27,0.1923919014397925,-0.7243424288390002,-0.36165930698596843
2018-06-28,-0.9596458230482245,0.4580105085564798,-0.4733434730294777
2018-06-29,1.106386946263929,0.026523407505335137,0.2581174310293338
2018-07-02,1.320775304825195,0.21066273554550788,-1.1328469106450205
2018-07-03,-0.31802488909021986,-0.4302207797381801,0.9684805714298916
2018-07-05,0.3303247055906601,0.6516582662360592,0.41005157963182404
2018-07-06,0.07818450239024854,0.6406074987537421,-0.29401621133280575
2018-07-09,0.18832404774511188,0.6676693484317194,0.28237066233511937
2018-07-10,-1.4199632814162848,0.24293408584944523,-0.39569313778475906
2018-07-11,0.18840394843124508,-0.60275421304225,-0.9777656304624102
2018-07-12,-0.612737627141694,0.6618140411285314,0.1485954886177451
2018-07-13,-0.0026604997064860357,0.05212874689431621,-0.5024151947726326
2018-07-16,1.6708220115134969,-0.11620795571884908,-0.1685768268189314
2018-07-17,1.7758613061702282,0.28276118932605576,-1.1112197714729664
2018-07-18,0.11353726423816618,0.13836332874343965,0.012414596866487174
2018-07-19,0.24931325247835343,-0.35043457583216786,-0.3787713454457655
2018-07-20,-0.3694527961765111,-0.1098360256748327,0.5768290458395687
2018-07-23,1.0061748151511667,0.11265576506582686,0.24565565661469044
2018-07-24,1.908162550011018,0.3469618262502798,-0.022414012679885787
2018-07-25,-0.677966250769738,0.6897282576804846,0.511443995182495
2018-07-26,-0.66119681750671,-0.2766297852449391,-0.5303909772785053
2018-07-27,0.5467103746489033,-0.5599653572167276,-0.2642670017194996
2018-07-30,0.006360884463727381,-0.4950177521574209,-0.1434968187686484
2018-07-31,-1.1367810050362581,0.3552150733808316,0.14192564526954937
2018-08-01,-0.4788622989088933,-0.11718479586169069,-0.5593868943433981
2018-08-02,-0.2022914337648292,0.35853119075216544,-1.5260893416670838
2018-08-03,-0.42410315975706186,0.33609095336305883,1.0639905781991756
2018-08-06,-1.509795959529955,0.24810508701816658,-1.3195979863241902
2018-08-07,-0.6722816742097961,0.1912467170754338,0.8123831348193328
2018-08-08,-1.5409690614619538,-0.054998448580691285,0.196283436408265
2018-08-09,0.8606092517596805,-0.1492830484093126,-0.13575403586400744
2018-08-10,-1.3570642306043166,-0.6043379576807,-0.11835098108880522
2018-08-13,0.3620803455350496,-0.35468513582286243,-1.8119071771244686
2018-08-14,-0.3793132769284246,0.4747257761267863,-0.5655315045832915
2018-08-15,0.3470281040761776,-0.6436315606664846,-0.7568670224444329
2018-08-16,0.05586433749935224,0.5960890776545699,-0.12967100560001935
2018-08-17,0.8014802573686457,0.2309803438974209,-0.02167898776180439
2018-08-20,-0.9629918556570317,0.15968323813453184,0.8923457388255448
2018-08-21,0.5836537079233188,0.13103160777309036,0.44105977538004904
2018-08-22,-0.417933459365742,-0.06584775004916352,0.25304053126237086
2018-08-23,0.5030862679634678,-0.16925186400874587,-0.8666983961522847
2018-08-24,0.5783691200151246,0.45961021117865164,1.6694956810916184
2018-08-27,0.49669252664365954,0.5763524221684858,0.19725477116872248
2018-08-28,0.629990478515954,-0.012528712808765283,-0.7962127484176662
2018-08-29,-0.1878328844281373,0.42011152588185924,0.3216583720750259
2018-08-30,-0.25118403958347757,-0.3887255611525399,-0.6131103368683017
2018-08-31,0.15084236487630148,-0.023294693303960754,0.1105888069777583
2018-09-04,0.9539074245534475,-0.16629608648184138,-0.7131345179031057
2018-09-05,-1.802043938601111,-0.2582697363371004,0.15570181062813263
2018-09-06,-0.9049903136669762,-0.3263233682126621,0.22617486668831435
2018-09-07,-0.2451921969291519,-0.21103838239241748,-0.3854270658156688
2018-09-10,-0.5069384055169813,0.11742199180786762,-0.09297384039867113
2018-09-11,-0.06475051929013799,0.264152026826474,0.17332207267617306
2018-09-12,0.07087075269683406,-0.005549758661259012,0.7289109640087622
2018-09-13,0.5299305401045704,0.3868095668560416,-0.2776192517556523
2018-09-14,-0.05073992814286382,-0.012033341699242505,-0.6679142449173257
2018-09-17,-0.8304386401059196,-0.48019980034238874,0.3766028512316243
2018-09-18,0.27768558725457787,0.39370342933893343,-0.296347630282408
2018-09-19,0.058506509608264465,0.0660147835989624,-0.10172902644072794
2018-09-20,0.37680490332750666,0.5898422964260844,0.7641156920566188
2018-09-21,0.6785200735523661,-0.06348082550913935,-0.923308063362508
2018-09-24,-0.49521039059688565,-0.3153708700119655,0.23502537646033494
2018-09-25,-0.537059952579485,-0.13835789408217675,0.022250277317455016
2018-09-26,0.12954970006769656,-0.2972230894924617,-0.5717083565097411
2018-09-27,0.5711290188994503,0.18639583577584204,-1.5436387402579796
2018-09-28,-0.14282967891145576,-0.034585107356766766,1.2061725279303597
2018-10-01,-0.21622064006605782,0.25629378863336966,-0.44142532741884194
2018-10-02,-0.14727146615617825,-0.06573093263857582,1.320108970239098
2018-10-03,-0.21528370597275,0.022781023478364623,-0.402373283299605
2018-10-04,0.21372102673963814,-0.6893101724146132,-0.15494033350039668
2018-10-05,0.11721166333952047,-0.4768466621781654,0.3145585946348575
2018-10-08,0.06324925231251655,-0.06560516936607122,-1.9307211283974117
2018-10-09,-0.06692252529498548,-0.14738148112166435,0.5973804234654102
2018-10-10,-0.224935690899698,-2.703400139506438,0.1301551403353811
2018-10-11,-1.1622105071432762,-1.6945871999902327,2.97201378897814
2018-10-12,0.029083974581538875,1.092796266822187,-0.5270368056327724
2018-10-15,1.0641467017546193,-0.507135298872297,0.34342576263808494
2018-10-16,-0.03665988246622663,1.664877716815817,0.35937294461677
2018-10-17,-0.20804078283964098,-0.054221988084198515,-0.35185998144303104
2018-10-18,-0.26375670183333216,-1.1920431701993637,0.19453589314454528
2018-10-19,-0.07359206158500237,-0.06289243485888847,-0.1610651667022402
2018-10-22,0.03855873960002678,-0.37823107669627193,-0.3959571092121308
2018-10-23,-0.07393772665225383,-0.4755495269473627,1.0169697875098695
2018-10-24,0.03285993382596171,-2.53839490841424,-0.5320612086371366
2018-10-25,-0.10144885010836832,1.440081299400318,0.07281450575741764
2018-10-26,-0.04045221035920665,-1.4303026345516878,0.25398069008303
2018-10-29,-0.5228480253012486,-0.5597555485258425,-0.749311988433906
2018-10-30,-0.029537524951791065,1.207753276079649,-0.23957642836978849
2018-10-31,-0.093089101832777,0.8281190974340553,-0.9394860241150038
2018-11-01,0.17303293580330714,0.804923021254673,2.010877987586429
2018-11-02,0.0014648438329456109,-0.5402254439673951,-0.4967673720021943
2018-11-05,0.07188075702344376,0.4120795159182067,-0.12614534488076964
2018-11-06,0.10583285527956877,0.464409640724253,-0.5599364901326994
2018-11-07,0.19859990320598248,1.6424509336732454,0.16872359550944907
2018-11-08,-0.2938559707653533,-0.23470509396086314,-0.3524452033223458
2018-11-09,-0.2682927825189371,-0.7722715061204711,-1.4850378082208895
2018-11-12,-0.08465582012859442,-1.6235379260017608,-0.6854501946522253
2018-11-13,-0.07588569119182129,-0.15250261859922168,-0.2261783675135548
2018-11-14,-2.2932744607322872,-0.6408341234695056,0.9247891763722561
2018-11-15,-0.383787554074499,0.8077615310158631,0.3910600679710183
2018-11-16,-0.31899413820659184,0.14336839342126956,0.6598513012676083
2018-11-19,-3.0010430375111645,-1.374706730041443,0.16058655376952288
2018-11-20,-2.01423069201967,-1.4973121209625788,-0.39694736891202353
2018-11-21,0.6942726741747101,0.20869830924418373,0.3610689759613804
2018-11-23,-1.287910290634347,-0.5593730382166473,-0.2660093881993644
2018-11-26,-3.111475219247398,1.1971811162593529,0.43851957916714823
2018-11-27,0.20524153203168907,0.2260898070017024,-0.8058395840758225
2018-11-28,2.342514346971181,1.7804047339617717,0.8218576919307221
2018-11-29,0.07506862978822747,-0.20861769236161323,0.012308716608870401
2018-11-30,-1.4211525674887466,0.6160062833024283,-0.4215434988496385
2018-12-03,-0.7192049401823845,0.8352384165666294,1.1362207954959542
2018-12-04,0.316054541805468,-2.6621682838771172,0.5605423371211298
2018-12-06,-2.598858954059933,-0.1557273963646315,-0.29650827746806957
2018-12-07,-0.6757045874088429,-1.9189558407028333,0.7289449400815244
2018-12-10,0.489852419014522,0.1066040069553316,-0.31233800039894427
2018-12-11,-0.5304485772625519,-0.06250698604419885,-0.2275386169048641
2018-12-12,0.3612579176792595,0.397714940542962,0.19934918898155113
2018-12-13,-1.1550388895157473,-0.050008691659097194,-0.26162313906515977
2018-12-14,-0.5123938348036825,-1.573456890412897,-0.5536235180104493
2018-12-17,1.9298573680408933,-1.7109393996266213,0.8495792850133641
2018-12-18,0.8762193095848939,-0.027134742410479997,0.11347768161345076
2018-12-19,0.25935949925902385,-1.2734402780300684,0.1981302204483031
2018-12-20,2.132747932478081,-1.3039831413765766,0.931522201709721
2018-12-21,-1.337247408447405,-1.695828600813671,-0.866759652493275
2018-12-24,0.9680244866872063,-2.229715288226027,1.1147601731575827
2018-12-26,-1.260887734768059,3.832500334238188,0.06084332753536322
2018-12-27,-1.2197932790800856,0.6470548739176416,0.636399592479138
2018-12-28,1.5255610544710243,-0.13327785926655797,0.11828549536297392
2018-12-31,-1.0740660440458223,0.6414948641067512,-0.18101167906795182
2019-01-02,1.1124724902963805,0.06722938537267892,0.19299462847547127
2019-01-03,-0.6377082616760873,-2.0365416499795197,0.8448273149723055
2019-01-04,0.08456317117990354,2.66272781495777,-0.7831717712007511
2019-01-07,0.8987571953680393,0.5240165751151319,0.2996610965684488
2019-01-08,-0.004684744469461355,0.7367109738696958,-0.3707369976165305
2019-01-09,-0.010993618012060682,0.29265432989522067,0.46476431623735287
2019-01-10,-2.066600551977138,0.32609049586078726,-0.4198638860401202
2019-01-11,0.015124166317487628,-0.04572370130656644,0.1340464785309547
2019-01-14,0.07583327690274785,-0.4551252045397729,-0.07275217628989923
2019-01-15,-0.4866885887523944,0.8178734887902371,-0.0975789650426409
2019-01-16,0.1115202706134945,0.1432631748427775,0.4061331368760154
2019-01-17,0.10592184881044867,0.5700888148412059,-0.1633335404708645
2019-01-18,-0.15935618058077788,1.0121696754390317,-0.842773095832377
2019-01-22,-0.35749350184469486,-1.1730301874565099,0.026780951381897164
2019-01-23,-0.15412403493510152,0.14174297402950237,0.523591495580678
2019-01-24,0.06103499286881728,0.07578372153687385,-0.39552466821651466
2019-01-25,-0.04193731893076724,0.6411946474192276,1.466552443149273
2019-01-28,-0.8390036444390478,-0.6633278061556822,0.3763229194880478
2019-01-29,-0.1770711962705541,-0.15044879693548877,0.43956180678165235
2019-01-30,0.2059818859790277,1.1985098976617035,-0.015371829003820676
2019-01-31,-0.2148709471365406,0.6498043988729947,0.7433963543095949
2019-02-01,0.15552889572633108,0.03771411378198415,-0.28932016918416364
2019-02-04,-0.21733503683226507,0.5054364630640418,-0.2656653322855761
2019-02-05,0.010476805782209105,0.3411984696813809,-0.047762398176909214
2019-02-06,-0.3711048381803392,-0.21192650746077915,-0.42822913519699246
2019-02-07,-0.1274279739883402,-0.7850212285274087,-0.055902933721192094
2019-02-08,1.6278039068310466,0.019961662781419986,0.3085090188331752
2019-02-11,-0.14544955569876636,0.022588117063052412,-0.9734520276094264
2019-02-12,-0.0045495002461719706,0.9890790066538361,0.5296721603613608
2019-02-13,-0.16464507023482033,0.2071615712630995,-0.29958194201282223
2019-02-14,-0.1273025370149807,-0.24613573221196247,0.21210423031689776
2019-02-15,-0.011367978901788292,0.8302860020670995,0.6234811292318946
2019-02-19,1.8604232836178767,0.08559650373167409,1.774916049094888
2019-02-20,0.256315829128239,0.10779664590438749,0.20574573209880095
2019-02-21,-0.28770926938700886,-0.31623253788836564,-1.6411490317366089
2019-02-22,0.2485753264874746,0.47645991267135934,0.3609458564675443
2019-02-25,-0.719502245522583,0.06430662310279546,-0.3039285687945413
2019-02-26,-0.19616952134719742,-0.09720445738111269,-0.11988672558962188
2019-02-27,-0.054105853361389414,-0.077507791541354,-0.9097533353631816
2019-02-28,-0.013911698738306222,-0.2600626822937985,-0.16918823140495906
2019-03-01,-0.00789581358642597,0.5148845214972674,-1.417279868458493
2019-03-04,-0.6004466758944129,-0.34462558487656253,-1.0039418509873062
2019-03-05,0.7384327922343701,-0.12447645849876104,-0.271744956246635
2019-03-06,0.007403056183282857,-0.5569010016748059,0.2006581102049411
2019-03-07,0.007175139823597052,-0.6857854085175019,-0.16392928608328527
2019-03-08,-0.09345485726649654,-0.20450137395829893,1.0487484175827018
2019-03-11,-0.012172933313367527,1.129006738186537,-0.7145206302307798
2019-03-12,-0.01313424599522667,0.2015326291396459,0.3887586010944426
2019-03-13,-0.04893897933388811,0.5191893642394136,1.0239463719037627
2019-03-14,0.06381923074719366,-0.10340567927984362,-1.3420378178058054
